scenario_id,paper_display_name,hazard_family,weather,time_of_day,frame_id,temporal_order,dataset_path,sha256,width,height,visual_verification_status
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Night,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/night__clear/front_frame_00000030.png,ba9cacc944a9d01c34e621307649ec5ade62fa0e918703a5705fe0c2d0a5060b,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Night,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/night__clear/front_frame_00000045.png,6fa99880325cbf5a143812180aa0a9c4c26333b71723eaeb999ae5873e36b9c3,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Night,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/night__clear/front_frame_00000060.png,5fb04504595c60c93de3147f7dba00611a8856ca1f5b03042388c6fd9f93ec9f,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Night,front_frame_00000001,1,evaluation_20260909/floating_rocks_on_the_road/night__foggy/front_frame_00000001.png,bde063904def4b0097840832e90445ab487f47526c1882d709f86bad4452ae09,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Night,front_frame_00000015,2,evaluation_20260909/floating_rocks_on_the_road/night__foggy/front_frame_00000015.png,0452fba2c668117900a4d9dde1014012b2c20e7680fde723bf97c6364ecf5381,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Night,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/night__foggy/front_frame_00000030.png,9edcc200c92355c6a34ba2248682d67e8b80c2793c6d1484e55e72962e1777fc,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Night,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/night__foggy/front_frame_00000045.png,700677753424c37f8b8792eadf2fdd79bc31a03c1980d3fa4aa088201ad05edb,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Night,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/night__foggy/front_frame_00000060.png,110708a41ff8c1ee390608582c04c4aa59633efa1294fffbf823bf4685250a1b,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Night,front_frame_00000001,1,evaluation_20260909/floating_rocks_on_the_road/night__storm/front_frame_00000001.png,32830ad386a7e139cd256f5c5dcb72c7ade0371107d6e9ab65ac5d38eef814f9,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Night,front_frame_00000015,2,evaluation_20260909/floating_rocks_on_the_road/night__storm/front_frame_00000015.png,b2dc10a361cc512399f63adf902b58ce23f388647f42988f7b1d851e8bbc07e1,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Night,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/night__storm/front_frame_00000030.png,f4df1b03df866bd9b6b671653de5d31ecb235a89eb582fa29ca0f430c22b043f,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Night,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/night__storm/front_frame_00000045.png,368f8f206d255668b01b5573146bad47eb19dcbbf24ff02631ec606b31355d83,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Night,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/night__storm/front_frame_00000060.png,376afeca1d075ca4834d3da288a83ac7547c60213cf2a97174325a5984003200,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Night,front_frame_00000001,1,evaluation_20260909/floating_rocks_on_the_road/night__worst/front_frame_00000001.png,3d4ad2547a6dd22bdba7f1d9e99ad9960f3cec9ddad9b629fbf9f6f100e3429a,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Night,front_frame_00000015,2,evaluation_20260909/floating_rocks_on_the_road/night__worst/front_frame_00000015.png,7e171d1f1e6d12d99eed92c22c2185f96cd1a82ad442ba1f3f28d524f9af8db8,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Night,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/night__worst/front_frame_00000030.png,2d3244e80b7978b3347f0f554e66b9adedd2fd61ad3027340b9d53126892e843,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Night,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/night__worst/front_frame_00000045.png,f4962e19013693b7340b147bc488d97719eed2e6166066014a0e978f14a3166e,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Night,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/night__worst/front_frame_00000060.png,6db96b02a8648babeb62333471e454f848f4f6f8eb9298901bebb671dd2878a4,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Noon,front_frame_00000001,1,evaluation_20260909/floating_rocks_on_the_road/noon__clear/front_frame_00000001.png,c94211937c9181772db740fcf5e051617a1c4ea2452526b437e286ff82d838e8,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Noon,front_frame_00000015,2,evaluation_20260909/floating_rocks_on_the_road/noon__clear/front_frame_00000015.png,dc386ee15f6579923c22f45e97100bab58b0dcc7266f98538cd9df075f2c9627,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Noon,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/noon__clear/front_frame_00000030.png,89294eb7e7577ea502cd06ee79f4231bb3c96ef81b1b258abb6cf582ae3d9830,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Noon,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/noon__clear/front_frame_00000045.png,340661d446f778aa98e77fad0e78b8c7eb11cafe586d82c488c73bf0e31fb882,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Clear,Noon,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/noon__clear/front_frame_00000060.png,3f5c3f78f9c4e7276663c12e030e75104ae76e29360682558b3b9e833b001128,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Noon,front_frame_00000001,1,evaluation_20260909/floating_rocks_on_the_road/noon__foggy/front_frame_00000001.png,b1fd9b180f4fa11b9cba548528068a3858a666e250e196e93cf518e42699e6e6,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Noon,front_frame_00000015,2,evaluation_20260909/floating_rocks_on_the_road/noon__foggy/front_frame_00000015.png,090e62938f0cc79690103daedf9d0765f24ef8918ee63eeeb7af6bfec78a333b,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Noon,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/noon__foggy/front_frame_00000030.png,383e2157550a8671552453f3e6974306092f4268cd4b9935cb6ed77a2f2db4f3,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Noon,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/noon__foggy/front_frame_00000045.png,e134d40f6230bb287d6ce18fd0124b6f74b3d991c52e63e800b68cd8375dc33a,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Foggy,Noon,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/noon__foggy/front_frame_00000060.png,65c26fdf678aca50319451a544715e2e82234543b2155d3807f1ac0cc1175efd,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Noon,front_frame_00000001,1,evaluation_20260909/floating_rocks_on_the_road/noon__storm/front_frame_00000001.png,f88a5fe7b50a6ae9f29a19b9c4ba4dc888465e20274a1504206e6ca133f33cda,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Noon,front_frame_00000015,2,evaluation_20260909/floating_rocks_on_the_road/noon__storm/front_frame_00000015.png,f89a0ce5df36109bf6e3e1c97b0cb835663cf7820e63354669752d00f3c1ddee,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Noon,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/noon__storm/front_frame_00000030.png,cf1d23602329a0b4449658112e2557e470afc7e21633ad8084f013aaf2c32079,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Noon,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/noon__storm/front_frame_00000045.png,a0e7ea2189a0c5bfb77958c42245536cb047100ccac8b07f0d8ad5a86625e994,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Heavy Rainy,Noon,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/noon__storm/front_frame_00000060.png,02247cd76789c5ac475f086b529cb5dad75ded032e4fb3313641cf9c17324ef4,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Noon,front_frame_00000001,1,evaluation_20260909/floating_rocks_on_the_road/noon__worst/front_frame_00000001.png,08405b9e573b8efee32f7c6dac7da27c4559ce1f0660daa66804e06b0fd6d81f,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Noon,front_frame_00000015,2,evaluation_20260909/floating_rocks_on_the_road/noon__worst/front_frame_00000015.png,d088bfb21103fc5e4c0689dd84e1408dcf042402126296a4edf73ac9e0d9e81c,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Noon,front_frame_00000030,3,evaluation_20260909/floating_rocks_on_the_road/noon__worst/front_frame_00000030.png,2f158936bcd0381b0dab7385d7697eeeff4ceaeca788e85d58d6fa9a3ce5541d,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Noon,front_frame_00000045,4,evaluation_20260909/floating_rocks_on_the_road/noon__worst/front_frame_00000045.png,e6076d4a5cde9b75fb16eb89ad215ac1df11c699cbb9417ae2637931caff994f,1280,720,human_verified
floating_rocks_on_the_road,Landslide rocks on the road,obstruction,Stormy,Noon,front_frame_00000060,5,evaluation_20260909/floating_rocks_on_the_road/noon__worst/front_frame_00000060.png,f1d2065fc860a186482b4c3fddd2fd302497b6bf5de175cb457d5c81bdb5a9b6,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Night,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/night__clear/front_frame_00000060.png,7a4e647f1f82d5a7aaf0d67cb0010b3956e0be91ad06f2138864ff475d9d3cba,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Night,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/night__clear/front_frame_00000080.png,f77d9dfb5472aff7d2cbd03767f4348f5d323f3dabe0f1b3dae97c8f5379b5f4,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Night,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/night__clear/front_frame_00000100.png,0ea86b57a4901dd680cafe0843a02eef5f262bfbbad72d3aee1ae33d8a942045,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Night,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/night__clear/front_frame_00000120.png,7697a6d6e10e2d32a5231e6774d91a5c0b087a94b71711aaffaaa30843f97c86,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Night,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/night__clear/front_frame_00000140.png,30b33cf648a97332d0d19385b2932229ed004815521fd9f8f9b00132508ed1b1,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Night,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/night__foggy/front_frame_00000060.png,99e22e4e9c514258314a958453aecf459ac4e2db90733183844bdf5c9ccd76c0,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Night,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/night__foggy/front_frame_00000080.png,f5869ccede52dda46013811dcebeb69c5f37a7285761edd55040e17292bffd21,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Night,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/night__foggy/front_frame_00000100.png,d75c8a540ee86a28734775b33de5ef65d4dea83c5368a5f704f095c65e3f10f6,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Night,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/night__foggy/front_frame_00000120.png,866961a871aac80977229942ff03e4a4f9d54c03f46407090745b5660d5ac125,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Night,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/night__foggy/front_frame_00000140.png,6bc731947e9b2711691bd3cde383e11636bd2b11132485cc75cc14de2c7cf2f3,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Night,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/night__storm/front_frame_00000060.png,57c0d7b1bb81638ed8e32f3fa46af078963d0c16cfb0c9f54d1edbd7b891ed3d,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Night,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/night__storm/front_frame_00000080.png,1a66e8d93c1667eb7911dd49765974ff22b0a4673af873a8c6f9138a0202e493,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Night,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/night__storm/front_frame_00000100.png,49e6687887c6f455f68043f3fa6ecd8c904ff5c064bc59aed570af3575111a02,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Night,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/night__storm/front_frame_00000120.png,2886c32f542e6e8be63eee4ab5c868a84a89105f36f5754a2377af31a006ef9d,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Night,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/night__storm/front_frame_00000140.png,e766789d29e76aac6968a0d2b596f4fe14c6dbeb09de1dd53ee20aa4ce07abfb,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Night,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/night__worst/front_frame_00000060.png,b52a9bd8ed5d17b2e0a8a5f4d67b7c516b4b6fdfb40cb60a67a92f19f2306b5d,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Night,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/night__worst/front_frame_00000080.png,f9a230c85a497b87182ee4ac8fa11c9af97c487c67b69f0dc4d5a757102e2e3c,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Night,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/night__worst/front_frame_00000100.png,3d93719d75683d49ad333940569d4d17db59249ef20fc6bfb29161b0cc103124,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Night,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/night__worst/front_frame_00000120.png,a67a1775ca21c7852b6dc24e302306b52f8ccd95fbcfd213da51c1f067c71203,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Night,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/night__worst/front_frame_00000140.png,e6daa771c40563e8b7a12158b2d636b688d18fad4d0ca2d57173ff7aba613391,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Noon,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/noon__clear/front_frame_00000060.png,6f4f618776642e311cc2dda67f9f41d702f0fd84b55725a40f964a64cb93a81d,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Noon,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/noon__clear/front_frame_00000080.png,9e72197d831e93d08b89cffe52696f89749c2a9c6a7e61e96d8d907a1c2fed0e,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Noon,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/noon__clear/front_frame_00000100.png,594ef01c5a0aae035b43c82cd0d06a4ec34e2611de974452553d0f42413900f5,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Noon,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/noon__clear/front_frame_00000120.png,689f383fb9dbb91b529339fc01f59403f8de0816935faf395ccaabb920a3c255,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Clear,Noon,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/noon__clear/front_frame_00000140.png,90b600344640f4a2d276cecff8b81aea35a2101a94dacf8028cc477ca0996232,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Noon,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/noon__foggy/front_frame_00000060.png,98b1f165020def1df8f40915b436918da9bd18479f910548b53461820c8969d2,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Noon,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/noon__foggy/front_frame_00000080.png,3aa2d61aa2bec74f4c690745a9f1ecfeafd4c5b65986015958621e20a24d756f,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Noon,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/noon__foggy/front_frame_00000100.png,80016c3c9768315dfb3c3db4eb0b6432d4b9877279a1b329acb74757d84637e7,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Noon,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/noon__foggy/front_frame_00000120.png,b4191da848b132cf9556d9bc5f6b1d407808ad03c9d3f4fa613a311371a3dd91,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Foggy,Noon,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/noon__foggy/front_frame_00000140.png,6a8b00450a3bb766bf3409a416dedb4dde7b28bc51d2f74bfd738f45a4fc101b,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Noon,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/noon__storm/front_frame_00000060.png,0dba3fddfa543d75d12f39f6285406af6621bd6eacaa401fbced068fcc812ffb,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Noon,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/noon__storm/front_frame_00000080.png,fb32293e82b8f7e7a435aeb5704df4cfb21e7beab46cb001ad55043a880691ed,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Noon,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/noon__storm/front_frame_00000100.png,3f3f24aedafeb67f003be1433db32e1241feb4896cecfed3e23a313550e9bf7a,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Noon,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/noon__storm/front_frame_00000120.png,5dac7a8e5ed7fe3706a9d5b2beb23f95a95911a2b9398e44002b0242a52ff331,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Heavy Rainy,Noon,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/noon__storm/front_frame_00000140.png,92642a2b99ee841cb41806cbd920b5338e850b25f3db190e2e14ec727f093a68,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Noon,front_frame_00000060,1,evaluation_20260909/floating_traffic_cones/noon__worst/front_frame_00000060.png,431844fbd4de08db1808ec1d0128b428351a14ba26fe2111db3dd51b94916b43,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Noon,front_frame_00000080,2,evaluation_20260909/floating_traffic_cones/noon__worst/front_frame_00000080.png,ed7b2448915124e5b61a1d9a6452a2b57b8bf86bf451e788b01968be12f42825,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Noon,front_frame_00000100,3,evaluation_20260909/floating_traffic_cones/noon__worst/front_frame_00000100.png,c855b015b6c7188470aacc0d23fefdcff12eee4911263fdb49d0a3713537d6c8,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Noon,front_frame_00000120,4,evaluation_20260909/floating_traffic_cones/noon__worst/front_frame_00000120.png,7d06a1b3a254e5abc5a13d78e9af257e0f88033fb7a1b05d78b90d4f817ddebc,1280,720,human_verified
floating_traffic_cones,Flying traffic cones,dynamic_object,Stormy,Noon,front_frame_00000140,5,evaluation_20260909/floating_traffic_cones/noon__worst/front_frame_00000140.png,cff45b8e7b6d7286dcaba0a055f4378cccf5275b59cec425063261b4a9cd2268,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Night,front_frame_00000040,1,evaluation_20260909/flooded_underpass/night__clear/front_frame_00000040.png,6cd076905a517da769bf32b3b9f8843b88ce49565f18f7ce884602a99d559fa6,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Night,front_frame_00000120,2,evaluation_20260909/flooded_underpass/night__clear/front_frame_00000120.png,adf98e8d41bbffd08f5b465ad7850d71dee60b57839c98fc1655ecda15f44e59,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Night,front_frame_00000200,3,evaluation_20260909/flooded_underpass/night__clear/front_frame_00000200.png,bd7d470cc1c85e98d948f9f0744e2a73f997f28c3692cc9675e52b6c106e35e8,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Night,front_frame_00000280,4,evaluation_20260909/flooded_underpass/night__clear/front_frame_00000280.png,91c8e6c14313a553616dad2a2f22b3fc9c6a748be87c7c6410a8933320018392,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Night,front_frame_00000360,5,evaluation_20260909/flooded_underpass/night__clear/front_frame_00000360.png,996657cca807afe34c657fb625d07af7f6d7477f488aeba473660b0bc3ceaa7d,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Foggy,Night,front_frame_00000040,1,evaluation_20260909/flooded_underpass/night__foggy/front_frame_00000040.png,241dbe8ed9373fd780786da012612be56b5620d1313ab37921a166e04edfdaf9,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Foggy,Night,front_frame_00000120,2,evaluation_20260909/flooded_underpass/night__foggy/front_frame_00000120.png,a175f231bd2e41acc84255d6bc2d1fedbe56bb89d0a93be57154b00a3aeb0a71,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Foggy,Night,front_frame_00000200,3,evaluation_20260909/flooded_underpass/night__foggy/front_frame_00000200.png,ed2c1f7918fe60f16a08c4c98c6c7f78ff72db231faeae535883eb28b455e509,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Foggy,Night,front_frame_00000280,4,evaluation_20260909/flooded_underpass/night__foggy/front_frame_00000280.png,5c6c4e21459b0bc42ecd4ae9751aa822f67e0c6156546a86333e5a5ad2a47d53,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Foggy,Night,front_frame_00000360,5,evaluation_20260909/flooded_underpass/night__foggy/front_frame_00000360.png,73a60c57d17edcacde1bcb05468af7f23f02e9e8e4a72b99c5a0a2dafb37b79e,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Heavy Rainy,Night,front_frame_00000040,1,evaluation_20260909/flooded_underpass/night__storm/front_frame_00000040.png,79121dcc02e28228be165698cf72992f07ae30321d416fbb1221e2588b3a2cf9,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Heavy Rainy,Night,front_frame_00000120,2,evaluation_20260909/flooded_underpass/night__storm/front_frame_00000120.png,6a9aed3d93d7c404f4e9013400964eefd4c461dcc0e4c8a767ffdc55a072ad99,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Heavy Rainy,Night,front_frame_00000200,3,evaluation_20260909/flooded_underpass/night__storm/front_frame_00000200.png,d8c6dd86ae26c39344e38488c589be2929e774c493e680512800e05fa3c58c87,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Heavy Rainy,Night,front_frame_00000280,4,evaluation_20260909/flooded_underpass/night__storm/front_frame_00000280.png,8a65d9ceaf8bbc5fb92f599a29d4f93b54304788ba712520d353a020dd4d66ff,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Heavy Rainy,Night,front_frame_00000360,5,evaluation_20260909/flooded_underpass/night__storm/front_frame_00000360.png,fe8cf7da43c52636fd4762f54739932bb8bde0763eb57fcc699aec20294e7577,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Stormy,Night,front_frame_00000040,1,evaluation_20260909/flooded_underpass/night__worst/front_frame_00000040.png,36d6494b3b94209fe0c35bf01f96fa2aeccc4d9739a452b63372d2475d7c0f18,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Stormy,Night,front_frame_00000120,2,evaluation_20260909/flooded_underpass/night__worst/front_frame_00000120.png,53b54ab3559a5d439ddbe74a57268dbed0f706fb463b7920b4f7c2405f6cc073,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Stormy,Night,front_frame_00000200,3,evaluation_20260909/flooded_underpass/night__worst/front_frame_00000200.png,48abd11bfd158a0ffe78a6c5223bc555db9e7462a05eea3a0c40550e5499c689,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Stormy,Night,front_frame_00000280,4,evaluation_20260909/flooded_underpass/night__worst/front_frame_00000280.png,9fa033b1aa94058139821820d22fd2ff5d6596f6feda363adfba224cca03364f,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Stormy,Night,front_frame_00000360,5,evaluation_20260909/flooded_underpass/night__worst/front_frame_00000360.png,fafdf91d4724b582ce5d95cb20cfb17c726fd8059fd7a7d53f517d71f89a10be,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Noon,front_frame_00000040,1,evaluation_20260909/flooded_underpass/noon__clear/front_frame_00000040.png,04aa2723564980bd01e08720e48473fd02fe1f8b4d5fc0fe35ccfc1986020c7b,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Noon,front_frame_00000120,2,evaluation_20260909/flooded_underpass/noon__clear/front_frame_00000120.png,3a6ff0cf760e8faac238c7991540efd58ed74fafb81ddc2d01d1803c53a96527,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Noon,front_frame_00000200,3,evaluation_20260909/flooded_underpass/noon__clear/front_frame_00000200.png,6b72b3aa7e8b27eb34edeb74a9140cd179b4d92e4c89f91d32c182cd72e62471,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Noon,front_frame_00000280,4,evaluation_20260909/flooded_underpass/noon__clear/front_frame_00000280.png,c8c46318b5f3caf85d0c88f97f8e10ab6d5ce06ecf467d3f95c538f3ad61b3eb,1280,720,human_verified
flooded_underpass,Flooded underpass,environmental,Clear,Noon,front_frame_00000360,5,evaluation_20260909/flooded_underpass/noon__clear/front_frame_00000360.png,e4a22f683f02f4bb33b2c0376fd46888222194ca8ac43ac781235b7208089cf1,1280,720,human_verified
